,Prognozuojamas nacionalinis elektros energijos suvartojimas,Planuojamas nacionalinis elektros energijos suvartojimas,Faktinis nacionalinis Elektros energijos vartojimas
2024-04-02 10:00:00,1439,1587.52,1593.573
2024-04-02 11:00:00,1426,1608.131,1689.032
2024-04-02 12:00:00,1413,1715.451,1759.344
2024-04-02 13:00:00,1390,1731.863,1775.726
2024-04-02 14:00:00,1433,1675.799,1674.303
2024-04-02 15:00:00,1432,1628.711,1626.738
2024-04-02 16:00:00,1436,1574.919,1575.648
2024-04-02 17:00:00,1408,1515.058,1522.191
2024-04-02 18:00:00,1397,1555.163,1490.536
2024-04-02 19:00:00,1411,1618.651,1459.29
2024-04-02 20:00:00,1434,1601.075,1445.246
2024-04-02 21:00:00,1448,1518.89,1388.357
2024-04-02 22:00:00,1387,1450.656,1257.608
2024-04-02 23:00:00,1264,1341.024,1159.496
2024-04-03 00:00:00,1167,1278.816,1081.168
2024-04-03 01:00:00,1097,1237.853,1033.472
2024-04-03 02:00:00,1053,1240.216,1007.657
2024-04-03 03:00:00,1006,1224.535,1009.44
2024-04-03 04:00:00,1000,1223.271,1020.514
2024-04-03 05:00:00,1023,1278.005,1082.517
2024-04-03 06:00:00,1098,1431.944,1262.51
2024-04-03 07:00:00,1279,1573.447,1394.186
2024-04-03 08:00:00,1439,1724.671,1559.513
2024-04-03 09:00:00,1580,1783.491,1625.206
2024-04-03 10:00:00,1609,1797.38,1651.133
2024-04-03 11:00:00,1603,1777.577,1686.148
2024-04-03 12:00:00,1594,1767.117,1680.242
2024-04-03 13:00:00,1568,1802.474,1687.948
2024-04-03 14:00:00,1569,1752.23,1660.893
2024-04-03 15:00:00,1551,1762.809,1644.802
2024-04-03 16:00:00,1536,1737.785,1624.028
2024-04-03 17:00:00,1520,1702.642,1587.483
2024-04-03 18:00:00,1496,1734.439,1586.17
2024-04-03 19:00:00,1494,1751.999,1563.844
2024-04-03 20:00:00,1516,1680.05,1565.473
2024-04-03 21:00:00,1517,1594.337,1509.68
2024-04-03 22:00:00,1465,1499.362,1384.582
2024-04-03 23:00:00,1357,1388.407,1266.411
2024-04-04 00:00:00,1258,1299.638,1185.024
2024-04-04 01:00:00,1193,1251.613,1133.315
2024-04-04 02:00:00,1148,1205.731,1110.011
2024-04-04 03:00:00,1099,1187.949,1099.731
2024-04-04 04:00:00,1088,1185.914,1111.765
2024-04-04 05:00:00,1102,1243.13,1190.212
2024-04-04 06:00:00,1162,1399.383,1356.286
2024-04-04 07:00:00,1326,1531.949,1495.819
2024-04-04 08:00:00,1484,1626.789,1624.565
2024-04-04 09:00:00,1604,1617.881,1716.799
2024-04-04 10:00:00,1584,1631.111,1737.667
2024-04-04 11:00:00,1554,1636.486,1713.004
2024-04-04 12:00:00,1546,1630.841,1691.154
2024-04-04 13:00:00,1519,1698.09,1630.47
2024-04-04 14:00:00,1502,1664.429,1495.764
2024-04-04 15:00:00,1477,1613.593,1410.478
2024-04-04 16:00:00,1448,1585.493,1518.146
2024-04-04 17:00:00,1389,1577.729,1584.415
2024-04-04 18:00:00,1408,1562.171,1614.669
2024-04-04 19:00:00,1446,1585.365,1556.937
2024-04-04 20:00:00,1479,1547.903,1527.951
2024-04-04 21:00:00,1508,1440.642,1482.194
2024-04-04 22:00:00,1455,1344.716,1363.26
2024-04-04 23:00:00,1324,1293.169,1240.415
2024-04-05 00:00:00,1210,1194.18,1154.639
2024-04-05 01:00:00,1145,1155.124,1118.114
2024-04-05 02:00:00,1095,1128.961,1084.739
2024-04-05 03:00:00,1075,1116.734,1069.675
2024-04-05 04:00:00,1074,1113.148,1078.507
2024-04-05 05:00:00,1085,1176.109,1145.537
2024-04-05 06:00:00,1155,1319.053,1323.879
2024-04-05 07:00:00,1333,1477.605,1457.446
2024-04-05 08:00:00,1495,1606.659,1589.907
2024-04-05 09:00:00,1616,1662.041,1671.177
2024-04-05 10:00:00,1646,1654.344,1683.331
2024-04-05 11:00:00,1629,1619.146,1683.182
2024-04-05 12:00:00,1581,1627.705,1616.251
2024-04-05 13:00:00,1500,1692.181,1558.177
2024-04-05 14:00:00,1457,1673.395,1546.724
2024-04-05 15:00:00,1419,1718.858,1526.757
2024-04-05 16:00:00,1363,1679.135,1462.92
2024-04-05 17:00:00,1357,1616.277,1355.44
2024-04-05 18:00:00,1383,1534.878,1362.533
2024-04-05 19:00:00,1414,1501.032,1400.298
2024-04-05 20:00:00,1439,1489.129,1457.821
2024-04-05 21:00:00,1417,1473.038,1415.211
2024-04-05 22:00:00,1294,1402.562,1304.35
2024-04-05 23:00:00,1200,1278.77,1203.505
2024-04-06 00:00:00,1130,1193.551,1138.29
2024-04-06 01:00:00,1081,1130.914,1059.519
2024-04-06 02:00:00,1056,1118.752,1020.758
2024-04-06 03:00:00,1044,1087.126,1005.06
2024-04-06 04:00:00,1041,1077.291,992.286
2024-04-06 05:00:00,1066,1084.753,1026.853
2024-04-06 06:00:00,1133,1138.222,1101.65
2024-04-06 07:00:00,1193,1209.044,1157.568
2024-04-06 08:00:00,1292,1289.064,1285.894
2024-04-06 09:00:00,1371,1356.991,1371.563
2024-04-06 10:00:00,1369,1448.192,1413.204
2024-04-06 11:00:00,1376,1495.599,1406.868
2024-04-06 12:00:00,1374,1489.919,1360.886
2024-04-06 13:00:00,1364,1467.209,1332.871
2024-04-06 14:00:00,1326,1498.135,1315.569
2024-04-06 15:00:00,1330,1480.754,1279.41
2024-04-06 16:00:00,1316,1476.214,1293.613
2024-04-06 17:00:00,1338,1456.772,1277.565
2024-04-06 18:00:00,1347,1429.256,1295.507
2024-04-06 19:00:00,1369,1448.033,1342.299
2024-04-06 20:00:00,1372,1430.016,1372.186
2024-04-06 21:00:00,1332,1412.96,1338.993
2024-04-06 22:00:00,1241,1316.889,1261.288
2024-04-06 23:00:00,1141,1221.94,1179.868
2024-04-07 00:00:00,1075,1160.06,1122.813
2024-04-07 01:00:00,1033,1049.992,1045.954
2024-04-07 02:00:00,1005,1011.279,1017.526
2024-04-07 03:00:00,998,995.88,1005.929
2024-04-07 04:00:00,996,998.837,1012.054
2024-04-07 05:00:00,1024,1017.798,1029.494
2024-04-07 06:00:00,1077,1074.347,1062.702
2024-04-07 07:00:00,1125,1136.467,1127.605
2024-04-07 08:00:00,1217,1234.179,1270.925
2024-04-07 09:00:00,1264,1315.475,1416.45
2024-04-07 10:00:00,1259,1367.582,1464.182
2024-04-07 11:00:00,1234,1475.289,1454.715
2024-04-07 12:00:00,1199,1539.427,1403.428
2024-04-07 13:00:00,1193,1513.477,1277.071
2024-04-07 14:00:00,1187,1472.278,1103.065
2024-04-07 15:00:00,1177,1405.927,1152.461
2024-04-07 16:00:00,1186,1390.9,1192.119
2024-04-07 17:00:00,1213,1338.059,1218.508
2024-04-07 18:00:00,1257,1373.566,1248.991
2024-04-07 19:00:00,1298,1350.919,1299.421
2024-04-07 20:00:00,1338,1366.504,1380.649
2024-04-07 21:00:00,1325,1323.623,1348.665
2024-04-07 22:00:00,1208,1265.661,1223.879
2024-04-07 23:00:00,1113,1181.115,1118.026
2024-04-08 00:00:00,1028,1076.388,1056.065
2024-04-08 01:00:00,975,1001.432,1013.81
2024-04-08 02:00:00,978,965.316,997.071
2024-04-08 03:00:00,986,959.263,1001.954
2024-04-08 04:00:00,989,958.766,1019.844
2024-04-08 05:00:00,1050,1017.513,1096.541
2024-04-08 06:00:00,1245,1190.408,1318.271
2024-04-08 07:00:00,1368,1358.576,1510.592
2024-04-08 08:00:00,1469,1524.592,1666.606
2024-04-08 09:00:00,1452,1551.161,1701.255
2024-04-08 10:00:00,1429,1612.598,1647.64
2024-04-08 11:00:00,1415,1631.66,1580.828
2024-04-08 12:00:00,1399,1585.285,1504.884
2024-04-08 13:00:00,1402,1565.908,1579.466
2024-04-08 14:00:00,1383,1464.173,1610.185
2024-04-08 15:00:00,1392,1488.757,1598.264
2024-04-08 16:00:00,1379,1508.607,1534.243
2024-04-08 17:00:00,1381,1394.848,1446.987
2024-04-08 18:00:00,1401,1411.067,1426.541
2024-04-08 19:00:00,1419,1376.176,1429.562
2024-04-08 20:00:00,1451,1398.174,1485.957
2024-04-08 21:00:00,1421,1344.08,1449.33
2024-04-08 22:00:00,1298,1269.68,1313.979
2024-04-08 23:00:00,1192,1164.468,1178.057
2024-04-09 00:00:00,1131,1061.028,1086.411
2024-04-09 01:00:00,1084,1051.489,1025.995
2024-04-09 02:00:00,1061,1007.408,1000.969
2024-04-09 03:00:00,1032,990.353,996.253
2024-04-09 04:00:00,1041,988.922,1010.241
2024-04-09 05:00:00,1113,1040.989,1087.195
2024-04-09 06:00:00,1278,1181.778,1313.158
2024-04-09 07:00:00,1412,1317.877,1517.449
2024-04-09 08:00:00,1441,1416.285,1655.753
2024-04-09 09:00:00,1425,1523.33,1659.666
2024-04-09 10:00:00,1404,1540.505,1588.951
2024-04-09 11:00:00,1389,1502.449,1495.174
2024-04-09 12:00:00,1372,1433.877,1379.063
2024-04-09 13:00:00,1380,1407.458,1346.528
2024-04-09 14:00:00,1368,1403.613,1351.315
2024-04-09 15:00:00,1367,1413.148,1360.425
2024-04-09 16:00:00,1370,1435.693,1347.721
2024-04-09 17:00:00,1366,1410.24,1379.85
2024-04-09 18:00:00,1394,1383.406,1409.69
2024-04-09 19:00:00,1427,1396.314,1427.757
2024-04-09 20:00:00,1468,1434.067,1479.107
2024-04-09 21:00:00,1434,1397.676,1463.261
2024-04-09 22:00:00,1310,1325.538,1331.318
2024-04-09 23:00:00,1200,1275.864,1182.799
2024-04-10 00:00:00,1128,1101.689,1121.354
2024-04-10 01:00:00,1081,1038.522,1076.649
2024-04-10 02:00:00,1057,1013.205,1063.606
2024-04-10 03:00:00,1028,1025.514,1062.294
2024-04-10 04:00:00,1055,1037.108,1070.946
2024-04-10 05:00:00,1111,1122.041,1121.878
2024-04-10 06:00:00,1264,1274.882,1324.85
2024-04-10 07:00:00,1395,1401.55,1472.752
2024-04-10 08:00:00,1453,1529.395,1558.198
2024-04-10 09:00:00,1449,1608.686,1552.442
2024-04-10 10:00:00,1423,1558.493,1499.661
2024-04-10 11:00:00,1409,1549.862,1517.588
2024-04-10 12:00:00,1387,1604.656,1476.186
2024-04-10 13:00:00,1385,1607.314,1405.942
2024-04-10 14:00:00,1353,1571.68,1355.694
2024-04-10 15:00:00,1344,1551.94,1333.895
2024-04-10 16:00:00,1334,1491.344,1310.455
2024-04-10 17:00:00,1330,1496.172,1352.543
2024-04-10 18:00:00,1387,1473.879,1404.121
2024-04-10 19:00:00,1430,1504.964,1430.916
2024-04-10 20:00:00,1463,1501.166,1487.099
2024-04-10 21:00:00,1429,1452.291,1453.324
2024-04-10 22:00:00,1297,1355.149,1316.58
2024-04-10 23:00:00,1183,1227.469,1192.71
2024-04-11 00:00:00,1109,1162.112,1128.15
2024-04-11 01:00:00,1068,1115.368,1069.96
2024-04-11 02:00:00,1037,1116.059,1049.75
2024-04-11 03:00:00,1047,1100.719,1045.975
2024-04-11 04:00:00,1064,1101.114,1060.801
2024-04-11 05:00:00,1133,1169.92,1129.319
2024-04-11 06:00:00,1300,1294.162,1374.306
2024-04-11 07:00:00,1443,1422.659,1577.175
2024-04-11 08:00:00,1508,1555.625,1598.075
2024-04-11 09:00:00,1466,1603.448,1496.872
2024-04-11 10:00:00,1418,1558.116,1406.446
2024-04-11 11:00:00,1397,1503.187,1330.252
2024-04-11 12:00:00,1358,1469.111,1244.489
2024-04-11 13:00:00,1364,1433.112,1297.582
2024-04-11 14:00:00,1344,1444.023,1283.988
2024-04-11 15:00:00,1322,1539.546,1246.35
2024-04-11 16:00:00,1315,1486.187,1256.933
2024-04-11 17:00:00,1311,1497.53,1300.312
2024-04-11 18:00:00,1361,1464.573,1343.748
2024-04-11 19:00:00,1405,1444.579,1402.935
2024-04-11 20:00:00,1439,1482.548,1456.363
2024-04-11 21:00:00,1427,1455.336,1422.245
2024-04-11 22:00:00,1300,1396.184,1294.33
2024-04-11 23:00:00,1191,1278.275,1164.555
2024-04-12 00:00:00,1121,1200.026,1093.183
2024-04-12 01:00:00,1072,1119.019,1047.436
2024-04-12 02:00:00,1046,1082.267,1012.308
2024-04-12 03:00:00,1014,1075.113,1002.82
2024-04-12 04:00:00,1022,1076.2,1007.286
2024-04-12 05:00:00,1084,1135.586,1072.464
2024-04-12 06:00:00,1257,1293.485,1274.121
2024-04-12 07:00:00,1419,1433.256,1447.6
2024-04-12 08:00:00,1547,1570.201,1623.979
2024-04-12 09:00:00,1564,1670.917,1689.785
2024-04-12 10:00:00,1548,1747.162,1639.756
2024-04-12 11:00:00,1525,1786.02,1518.745
2024-04-12 12:00:00,1501,1718.178,1549.008
2024-04-12 13:00:00,1481,1723.726,1546.555
2024-04-12 14:00:00,1440,1502.07,1424.916
2024-04-12 15:00:00,1401,1463.77,1344.396
2024-04-12 16:00:00,1366,1414.87,1303.589
2024-04-12 17:00:00,1322,1432.47,1283.072
2024-04-12 18:00:00,1367,1446.77,1320.911
2024-04-12 19:00:00,1414,1437.97,1359.551
2024-04-12 20:00:00,1446,1468.57,1417.539
2024-04-12 21:00:00,1416,1458.27,1410.243
2024-04-12 22:00:00,1304,1357.77,1315.506
2024-04-12 23:00:00,1202,1264.27,1215.826
2024-04-13 00:00:00,1116,1172.67,1145.222
2024-04-13 01:00:00,1061,1060.67,1090.12
2024-04-13 02:00:00,1034,1010.77,1052.67
2024-04-13 03:00:00,1024,989.77,1021.265
2024-04-13 04:00:00,1021,1001.27,1010.725
2024-04-13 05:00:00,1033,1021.47,1012.395
2024-04-13 06:00:00,1103,1106.97,1055.701
2024-04-13 07:00:00,1173,1198.37,1119.621
2024-04-13 08:00:00,1271,1294.47,1236.323
2024-04-13 09:00:00,1333,1333.07,1335.301
2024-04-13 10:00:00,1356,1362.27,1362.575
2024-04-13 11:00:00,1345,1374.17,1368.917
2024-04-13 12:00:00,1332,1365.07,1404.839
2024-04-13 13:00:00,1320,1379.37,1438.883
2024-04-13 14:00:00,1301,1371.17,1454.178
2024-04-13 15:00:00,1277,1364.77,1431.227
2024-04-13 16:00:00,1252,1380.17,1389.424
2024-04-13 17:00:00,1270,1362.87,1370.284
2024-04-13 18:00:00,1297,1356.47,1321.576
2024-04-13 19:00:00,1319,1364.57,1300.354
2024-04-13 20:00:00,1336,1382.77,1330.239
2024-04-13 21:00:00,1321,1353.27,1304.474
2024-04-13 22:00:00,1232,1260.87,1205.724
2024-04-13 23:00:00,1135,1176.97,1102.672
2024-04-14 00:00:00,1066,1130.47,1030.204
2024-04-14 01:00:00,1023,1061.27,986.205
2024-04-14 02:00:00,994,1047.17,956.827
2024-04-14 03:00:00,985,1015.67,942.73
2024-04-14 04:00:00,979,1002.67,942.218
2024-04-14 05:00:00,993,1051.87,969.009
2024-04-14 06:00:00,1032,1098.77,998.481
2024-04-14 07:00:00,1083,1152.07,1072.629
2024-04-14 08:00:00,1168,1230.97,1218.363
2024-04-14 09:00:00,1254,1350.67,1368.541
2024-04-14 10:00:00,1309,1362.77,1428.11
2024-04-14 11:00:00,1302,1386.07,1425.112
2024-04-14 12:00:00,1283,1400.27,1370.398
2024-04-14 13:00:00,1262,1380.97,1323.095
2024-04-14 14:00:00,1229,1386.27,1205.224
2024-04-14 15:00:00,1188,1365.47,1099.798
2024-04-14 16:00:00,1203,1382.57,1075.029
2024-04-14 17:00:00,1216,1325.07,1103.657
2024-04-14 18:00:00,1256,1353.87,1206.804
2024-04-14 19:00:00,1307,1371.07,1281.021
2024-04-14 20:00:00,1348,1418.97,1351.494
2024-04-14 21:00:00,1355,1407.37,1372.712
2024-04-14 22:00:00,1245,1294.27,1263.626
2024-04-14 23:00:00,1149,1173.97,1139.871
2024-04-15 00:00:00,1058,1085.07,1063.023
2024-04-15 01:00:00,997,1087.27,1017.476
2024-04-15 02:00:00,971,1077.87,982.594
2024-04-15 03:00:00,971,1083.37,968.591
2024-04-15 04:00:00,995,1086.07,984.107
2024-04-15 05:00:00,1065,1161.97,1059.772
2024-04-15 06:00:00,1250,1358.87,1271.766
2024-04-15 07:00:00,1406,1515.57,1462.484
2024-04-15 08:00:00,1527,1611.27,1590.66
2024-04-15 09:00:00,1530,1653.47,1584.057
2024-04-15 10:00:00,1508,1662.47,1538.141
2024-04-15 11:00:00,1473,1624.57,1493.787
2024-04-15 12:00:00,1413,1614.57,1401.65
2024-04-15 13:00:00,1414,1600.07,1356.903
2024-04-15 14:00:00,1392,1617.87,1336.589
2024-04-15 15:00:00,1370,1521.07,1304.845
2024-04-15 16:00:00,1342,1526.87,1273.332
2024-04-15 17:00:00,1325,1424.17,1296.773
2024-04-15 18:00:00,1359,1465.47,1327.094
2024-04-15 19:00:00,1417,1469.67,1400.43
2024-04-15 20:00:00,1467,1477.27,1446.978
2024-04-15 21:00:00,1458,1424.67,1442.742
2024-04-15 22:00:00,1314,1306.37,1328.708
2024-04-15 23:00:00,1196,1207.47,1207.722
2024-04-16 00:00:00,1130,1124.77,1145.96
2024-04-16 01:00:00,1086,1076.47,1093.482
2024-04-16 02:00:00,1066,1050.97,1077.214
2024-04-16 03:00:00,1066,1063.77,1071.182
2024-04-16 04:00:00,1075,1060.87,1077.417
2024-04-16 05:00:00,1147,1137.87,1152.046
2024-04-16 06:00:00,1325,1333.47,1366.885
2024-04-16 07:00:00,1480,1464.87,1530.91
2024-04-16 08:00:00,1595,1587.27,1631.646
2024-04-16 09:00:00,1625,1580.17,1651.993
2024-04-16 10:00:00,1644,1548.97,1616.25
2024-04-16 11:00:00,1646,1673.07,1608.592
2024-04-16 12:00:00,1646,1642.17,1593.807
2024-04-16 13:00:00,1645,1649.57,1604.293
2024-04-16 14:00:00,1575,1579.97,1603.589
2024-04-16 15:00:00,1550,1573.97,1529.61
2024-04-16 16:00:00,1516,1529.87,1504.523
2024-04-16 17:00:00,1504,1525.07,1450.357
2024-04-16 18:00:00,1533,1509.97,1437.698
2024-04-16 19:00:00,1487,1482.87,1463.078
2024-04-16 20:00:00,1500,1498.77,1492.198
2024-04-16 21:00:00,1459,1489.57,1468.291
2024-04-16 22:00:00,1340,1367.37,1323.521
2024-04-16 23:00:00,1223,1249.77,1192.463
2024-04-17 00:00:00,1129,1139.57,1132.214
2024-04-17 01:00:00,1086,1035.27,1101.42
2024-04-17 02:00:00,1071,1014.97,1076.25
2024-04-17 03:00:00,1074,1031.37,1067.091
2024-04-17 04:00:00,1079,1035.17,1073.809
2024-04-17 05:00:00,1147,1086.67,1149.907
2024-04-17 06:00:00,1308,1278.27,1366.106
2024-04-17 07:00:00,1472,1425.17,1550.067
2024-04-17 08:00:00,1570,1545.97,1654.882
2024-04-17 09:00:00,1544,1581.87,1630.001
2024-04-17 10:00:00,1507,1564.67,1599.719
2024-04-17 11:00:00,1468,1533.27,1578.082
2024-04-17 12:00:00,1420,1530.07,1591.74
2024-04-17 13:00:00,1423,1526.57,1676.893
2024-04-17 14:00:00,1449,1489.27,1639.994
2024-04-17 15:00:00,1435,1509.97,1582.427
2024-04-17 16:00:00,1414,1517.57,1472.178
2024-04-17 17:00:00,1402,1458.47,1397.12
2024-04-17 18:00:00,1416,1417.77,1438.875
2024-04-17 19:00:00,1428,1419.47,1467.438
2024-04-17 20:00:00,1485,1435.37,1473.153
2024-04-17 21:00:00,1471,1387.27,1466.929
2024-04-17 22:00:00,1342,1258.37,1348.57
2024-04-17 23:00:00,1217,1156.27,1214.829
2024-04-18 00:00:00,1140,1126.07,1156.863
2024-04-18 01:00:00,1094,1076.47,1092.046
2024-04-18 02:00:00,1074,1039.27,1073.6
2024-04-18 03:00:00,1075,1040.87,1069.28
2024-04-18 04:00:00,1085,1056.87,1078.456
2024-04-18 05:00:00,1151,1126.07,1155.993
2024-04-18 06:00:00,1333,1319.57,1372.353
2024-04-18 07:00:00,1500,1463.07,1517.562
2024-04-18 08:00:00,1595,1581.07,1588.043
2024-04-18 09:00:00,1593,1614.27,1610.368
2024-04-18 10:00:00,1542,1605.57,1529.466
2024-04-18 11:00:00,1516,1573.47,1464.51
2024-04-18 12:00:00,1494,1533.37,1273.517
2024-04-18 13:00:00,1525,1526.87,1133.68
2024-04-18 14:00:00,205,1522.37,1275.912
2024-04-18 15:00:00,198,1485.77,1423.487
2024-04-18 16:00:00,1487,1429.07,1400.02
2024-04-18 17:00:00,1455,1411.67,1433.29
2024-04-18 18:00:00,1437,1432.07,1439.841
2024-04-18 19:00:00,1477,1446.07,1458.021
2024-04-18 20:00:00,1486,1476.17,1479.939
2024-04-18 21:00:00,1474,1462.37,1457.342
2024-04-18 22:00:00,1348,1321.27,1324.159
2024-04-18 23:00:00,1226,1198.67,1198.891
2024-04-19 00:00:00,1152,1131.77,1129.769
2024-04-19 01:00:00,1108,1088.67,1087.548
2024-04-19 02:00:00,1084,1067.77,1066.256
2024-04-19 03:00:00,1083,1058.27,1061.757
2024-04-19 04:00:00,1093,1065.87,1071.416
2024-04-19 05:00:00,1155,1133.97,1146.5
2024-04-19 06:00:00,1326,1324.77,1348.565
2024-04-19 07:00:00,1489,1476.17,1511.42
2024-04-19 08:00:00,1615,1611.57,1604.5
2024-04-19 09:00:00,1642,1662.47,1605.832
2024-04-19 10:00:00,1628,1669.37,1635.259
2024-04-19 11:00:00,1609,1645.37,1678.822
2024-04-19 12:00:00,1574,1626.47,1638.892
2024-04-19 13:00:00,1490,1655.27,1627.242
2024-04-19 14:00:00,1451,1591.87,1589.797
2024-04-19 15:00:00,1418,1540.17,1532.559
2024-04-19 16:00:00,1415,1492.17,1431.747
2024-04-19 17:00:00,1399,1442.87,1304.156
2024-04-19 18:00:00,1391,1413.27,1330.142
2024-04-19 19:00:00,1421,1387.37,1393.058
2024-04-19 20:00:00,1455,1427.07,1435.102
2024-04-19 21:00:00,1459,1414.37,1451.263
2024-04-19 22:00:00,1364,1297.87,1355.871
2024-04-19 23:00:00,1255,1193.17,1253.779
2024-04-20 00:00:00,1181,1119.27,1165.54
2024-04-20 01:00:00,1129,1106.77,1113.418
2024-04-20 02:00:00,1100,1075.57,1089.223
2024-04-20 03:00:00,1095,1048.97,1081.617
2024-04-20 04:00:00,1099,1043.57,1082.349
2024-04-20 05:00:00,1118,1070.17,1103.59
2024-04-20 06:00:00,1159,1130.87,1151.485
2024-04-20 07:00:00,1238,1199.17,1232.077
2024-04-20 08:00:00,1349,1297.57,1305.5
2024-04-20 09:00:00,1433,1362.77,1352.624
2024-04-20 10:00:00,1473,1386.47,1405.988
2024-04-20 11:00:00,1484,1405.07,1438.775
2024-04-20 12:00:00,1483,1411.37,1479.117
2024-04-20 13:00:00,1472,1379.27,1468.695
2024-04-20 14:00:00,1464,1358.27,1415.026
2024-04-20 15:00:00,1433,1376.97,1328.839
2024-04-20 16:00:00,1417,1363.37,1299.288
2024-04-20 17:00:00,1406,1344.17,1324.181
2024-04-20 18:00:00,1388,1354.47,1325.595
2024-04-20 19:00:00,1395,1363.17,1350.217
2024-04-20 20:00:00,1408,1380.77,1386.118
2024-04-20 21:00:00,1406,1357.37,1388.688
2024-04-20 22:00:00,1322,1270.97,1301.032
2024-04-20 23:00:00,1220,1214.47,1209.27
2024-04-21 00:00:00,1147,1125.17,1140.558
2024-04-21 01:00:00,1096,1030.97,1077.072
2024-04-21 02:00:00,1068,1036.97,1051.149
2024-04-21 03:00:00,1061,1024.97,1032.732
2024-04-21 04:00:00,1061,1036.87,1036.809
2024-04-21 05:00:00,1079,1042.47,1058.032
2024-04-21 06:00:00,1113,1074.87,1110.118
2024-04-21 07:00:00,1170,1113.97,1197.38
2024-04-21 08:00:00,1247,1217.67,1376.238
2024-04-21 09:00:00,1309,1318.17,1507.401
2024-04-21 10:00:00,1323,1345.17,1465.607
2024-04-21 11:00:00,1327,1370.07,1412.284
2024-04-21 12:00:00,1316,1317.17,1349.955
2024-04-21 13:00:00,1302,1330.97,1265.4
2024-04-21 14:00:00,1289,1247.07,1231.138
2024-04-21 15:00:00,1272,1172.87,1249.023
2024-04-21 16:00:00,1296,1170.27,1242.233
2024-04-21 17:00:00,1310,1182.67,1246.581
2024-04-21 18:00:00,1315,1255.87,1302.827
2024-04-21 19:00:00,1361,1288.77,1366.756
2024-04-21 20:00:00,1394,1343.27,1395.904
2024-04-21 21:00:00,1402,1350.17,1376.698
2024-04-21 22:00:00,1295,1230.97,1261.396
2024-04-21 23:00:00,1180,1163.57,1146.241
2024-04-22 00:00:00,1103,1106.57,1079.133
2024-04-22 01:00:00,1056,1046.57,1043.102
2024-04-22 02:00:00,1031,1015.57,1022.113
2024-04-22 03:00:00,1032,1029.07,1013.629
2024-04-22 04:00:00,1046,1054.87,1025.798
2024-04-22 05:00:00,1117,1150.27,1120.432
2024-04-22 06:00:00,1313,1320.97,1356
2024-04-22 07:00:00,1506,1459.07,1540.499
2024-04-22 08:00:00,1664,1587.77,1730.996
2024-04-22 09:00:00,1724,1618.67,1837.17
2024-04-22 10:00:00,1730,1646.77,1852.669
2024-04-22 11:00:00,1727,1687.37,1882.369
2024-04-22 12:00:00,1702,1652.67,1863.88
2024-04-22 13:00:00,1693,1660.97,1857.545
2024-04-22 14:00:00,1652,1653.17,1799.128
2024-04-22 15:00:00,1635,1657.17,1747.547
2024-04-22 16:00:00,1626,1640.57,1702.979
2024-04-22 17:00:00,1590,1631.77,1653.265
2024-04-22 18:00:00,1547,1599.97,1644.843
2024-04-22 19:00:00,1534,1570.87,1615.757
2024-04-22 20:00:00,1540,1580.17,1590.414
2024-04-22 21:00:00,1516,1574.57,1546.36
2024-04-22 22:00:00,1396,1491.97,1430.942
2024-04-22 23:00:00,1265,1340.17,1296.966
2024-04-23 00:00:00,1177,1174.17,1213.972
2024-04-23 01:00:00,1127,1135.47,1172.001
2024-04-23 02:00:00,1103,1113.37,1161.988
2024-04-23 03:00:00,1100,1102.47,1166.427
2024-04-23 04:00:00,1114,1113.77,1184.202
2024-04-23 05:00:00,1174,1193.07,1250.151
2024-04-23 06:00:00,1355,1384.47,1448.237
2024-04-23 07:00:00,1538,1500.47,1635.793
2024-04-23 08:00:00,1669,1599.47,1811.602
2024-04-23 09:00:00,1689,1626.97,1880.055
2024-04-23 10:00:00,1649,1615.37,1838.662
2024-04-23 11:00:00,1631,1671.17,1820.787
2024-04-23 12:00:00,1581,1693.17,1751.677
2024-04-23 13:00:00,1583,1677.87,1766.526
2024-04-23 14:00:00,1559,1607.27,1783.066
2024-04-23 15:00:00,1532,1600.67,1808.691
2024-04-23 16:00:00,1496,1622.07,1761.818
2024-04-23 17:00:00,1465,1595.87,1653.08
2024-04-23 18:00:00,1466,1584.37,1596.808
2024-04-23 19:00:00,1499,1498.07,1568.947
2024-04-23 20:00:00,1523,1540.47,1559.554
2024-04-23 21:00:00,1513,1463.97,1531.372
2024-04-23 22:00:00,1401,1340.57,1415.153
2024-04-23 23:00:00,1267,1201.17,1290.891
2024-04-24 00:00:00,1181,1117.37,1212.397
2024-04-24 01:00:00,1136,1101.77,1179.43
2024-04-24 02:00:00,1112,1064.37,1151.584
2024-04-24 03:00:00,1112,1050.57,1141.415
2024-04-24 04:00:00,1129,1060.87,1159.932
2024-04-24 05:00:00,1192,1146.47,1238.636
2024-04-24 06:00:00,1405,1319.77,1454.612
2024-04-24 07:00:00,1583,1470.17,1614.574
2024-04-24 08:00:00,1669,1573.07,1709.663
2024-04-24 09:00:00,1692,1661.77,1793.511
2024-04-24 10:00:00,1686,1672.17,1805.923
2024-04-24 11:00:00,1708,1707.17,1781.579
2024-04-24 12:00:00,1709,1638.77,1709.894
2024-04-24 13:00:00,1718,1638.27,1717.836
2024-04-24 14:00:00,1698,1596.37,1689.881
2024-04-24 15:00:00,1663,1614.37,1647.12
2024-04-24 16:00:00,1649,1562.67,1609.629
2024-04-24 17:00:00,1620,1442.07,1588.219
